SEX_clean,EDUCATION_clean,MARRIAGE_clean,age_group,limit_group,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,max_delay,avg_delay,recent_delay,late_payment_count,severe_delay_count,is_ever_late,total_bill,avg_bill,max_bill,bill_std,bill_trend,total_payment,avg_payment,max_payment,payment_std,payment_trend,payment_ratio,credit_utilization,bill_to_limit_ratio,payment_to_limit_ratio,recent_pay_to_bill_ratio,actual_default,predicted_default,default_probability,actual_label,predicted_label
Male,University,Married,41-50,Low,20000.0,50,0,0,0,0,2,0,6620.0,7556.0,8570.0,10020.0,9715.0,10153.0,1200.0,1300.0,1600.0,0.0,600.0,600.0,2,0.3333333333333333,0,1,1,1,52634.0,8772.333333333334,10153.0,1449.4466070423796,-3533.0,5300.0,883.3333333333334,1600.0,587.9342366852492,600.0,0.10069536801115828,0.43861666664473586,2.631699999868415,0.26499999998675,0.18126888214784456,0,1,0.6548056165089898,Tidak Default,Default
Female,University,Single,31-40,High,180000.0,31,-1,-1,-1,-1,-1,0,326.0,326.0,326.0,326.0,76465.0,79695.0,326.0,326.0,326.0,76465.0,5000.0,5000.0,0,0.0,0,0,0,0,157464.0,26244.0,79695.0,40164.98260425367,-79369.0,87443.0,14573.833333333334,76465.0,30406.6944761621,-4674.0,0.5553205812086869,0.14579999999919,0.8747999999951399,0.4857944444417456,0.9999999969325154,0,0,0.2626262025763579,Tidak Default,Tidak Default
Female,University,Single,20-30,High,170000.0,26,2,0,0,0,2,0,111170.0,113387.0,115807.0,119857.0,117100.0,118079.0,4065.0,5727.0,7500.0,2000.0,4200.0,5000.0,2,0.6666666666666666,2,2,2,1,695400.0,115900.0,119857.0,3179.390130197928,-6909.0,28492.0,4748.666666666667,7500.0,1839.225017953667,-935.0,0.04097210238705641,0.6817647058783425,4.090588235270055,0.16759999999901412,0.036565620220953804,1,1,0.8880703350165088,Default,Default
Female,Graduate School,Single,20-30,Low,30000.0,25,2,2,2,2,2,0,29335.0,29869.0,26425.0,28034.0,27375.0,23466.0,4000.0,0.0,4400.0,0.0,2000.0,2000.0,2,1.6666666666666667,2,5,5,1,164504.0,27417.333333333332,29869.0,2309.4564439856117,5869.0,12400.0,2066.6666666666665,4400.0,1883.259585576738,2000.0,0.0753781063069872,0.9139111110806474,5.483466666483884,0.4133333333195556,0.13635588886530234,1,1,0.8952923009161374,Default,Default
Male,University,Married,41-50,High,240000.0,41,0,0,0,0,0,0,238902.0,241717.0,240041.0,231036.0,194520.0,195392.0,8135.0,8685.0,10252.0,7016.0,7033.0,7019.0,0,0.0,0,0,0,0,1341608.0,223601.33333333334,241717.0,22491.39890417372,43510.0,48140.0,8023.333333333333,10252.0,1297.7976216138889,1116.0,0.03588231435707309,0.9316722222183402,5.590033333310041,0.20058333333249756,0.03405161949236904,1,0,0.34916932447154064,Default,Tidak Default
Female,University,Married,31-40,Low,30000.0,36,-1,-1,-1,-1,-1,-1,326.0,326.0,833.0,326.0,802.0,802.0,326.0,833.0,326.0,802.0,326.0,0.0,0,0.0,0,0,0,0,3415.0,569.1666666666666,833.0,266.6161410467616,-476.0,2613.0,435.5,833.0,321.8569558049041,326.0,0.7651537333044938,0.018972222221589813,0.11383333332953889,0.08709999999709667,0.9999999969325154,0,0,0.529173787148542,Tidak Default,Tidak Default
Male,Graduate School,Married,41-50,Very High,250000.0,44,-1,-1,-1,-1,-1,0,3704.0,5303.0,25959.0,6354.0,2994.0,5360.0,5319.0,26036.0,6373.0,3000.0,4376.0,3609.0,0,0.0,0,0,0,0,49674.0,8279.0,25959.0,8746.736671467823,-1656.0,48713.0,8118.833333333333,26036.0,8859.590451407259,1710.0,0.9806538631682439,0.033115999999867536,0.1986959999992052,0.1948519999992206,1.4360151184028038,0,0,0.21809723404338638,Tidak Default,Tidak Default
Male,High School,Single,41-50,Very High,260000.0,43,0,0,0,0,0,0,154386.0,151549.0,158888.0,144169.0,151679.0,143995.0,10000.0,10000.0,10000.0,10000.0,8000.0,10000.0,0,0.0,0,0,0,0,904666.0,150777.66666666666,158888.0,5828.961748602119,10391.0,58000.0,9666.666666666666,10000.0,816.4965809277261,0.0,0.0641120590360817,0.579914102561872,3.4794846153712324,0.22307692307606508,0.06477271255123669,0,0,0.21809654716168023,Tidak Default,Tidak Default
Male,High School,Married,41-50,High,160000.0,46,2,2,0,0,0,0,168501.0,160421.0,157661.0,73322.0,57835.0,41842.0,0.0,6322.0,2275.0,2343.0,3069.0,77005.0,2,0.6666666666666666,2,2,2,1,659582.0,109930.33333333333,168501.0,58220.54949128071,126659.0,91014.0,15169.0,77005.0,30361.91818051027,-77005.0,0.1379873920147336,0.6870645833290391,4.122387499974235,0.5688374999964447,0.0,0,1,0.853886321451022,Tidak Default,Default
Male,University,Single,31-40,Medium,130000.0,33,0,0,0,0,0,0,114984.0,118641.0,119286.0,121377.0,123655.0,125917.0,5800.0,4400.0,4350.0,4500.0,4600.0,5000.0,0,0.0,0,0,0,0,723860.0,120643.33333333333,125917.0,3880.7140923632423,-10933.0,28650.0,4775.0,5800.0,552.9466520379701,800.0,0.03957947669433374,0.9280256410185024,5.568153846111015,0.22038461538292012,0.050441800597905435,0,0,0.27570273068913775,Tidak Default,Tidak Default
Male,University,Married,41-50,Low,40000.0,46,2,2,2,3,2,3,27324.0,30108.0,32515.0,31698.0,33581.0,32772.0,3573.0,3206.0,0.0,2700.0,0.0,0.0,3,2.3333333333333335,2,6,6,1,187998.0,31333.0,33581.0,2290.2960507323064,-5448.0,9479.0,1579.8333333333333,3573.0,1752.685073442079,3573.0,0.050420749156637724,0.7833249999804168,4.699949999882501,0.23697499999407562,0.13076416336807334,1,1,0.9190626227759295,Default,Default
Female,University,Married,31-40,High,240000.0,38,0,0,2,0,0,2,32981.0,47320.0,46392.0,51652.0,54969.0,42373.0,15000.0,0.0,6000.0,4059.0,14.0,10022.0,2,0.6666666666666666,0,2,2,1,275687.0,45947.833333333336,54969.0,7706.066322493381,-9392.0,35095.0,5849.166666666667,15000.0,5876.0472570144175,4978.0,0.127300162865397,0.19144930555475786,1.148695833328547,0.14622916666605737,0.4548073132878079,0,0,0.4921993091180122,Tidak Default,Tidak Default
Male,University,Married,60+,Low,20000.0,62,2,0,0,0,0,0,17870.0,18740.0,19343.0,19402.0,11731.0,0.0,1462.0,1367.0,682.0,627.0,0.0,0.0,2,0.3333333333333333,2,1,1,1,87086.0,14514.333333333334,19402.0,7677.693420986974,17870.0,4138.0,689.6666666666666,1462.0,634.1207035467827,1462.0,0.04751624830572634,0.7257166666303808,4.354299999782285,0.206899999989655,0.08181309456732999,1,1,0.839452977861066,Default,Default
Female,University,Single,31-40,High,160000.0,35,0,0,2,0,0,0,25590.0,29169.0,28406.0,28836.0,30208.0,30853.0,4000.0,0.0,1200.0,2000.0,1300.0,1291.0,2,0.3333333333333333,0,1,1,1,173062.0,28843.666666666668,30853.0,1832.082167007437,-5263.0,9791.0,1631.8333333333333,4000.0,1328.1115038529963,2709.0,0.05657510025276158,0.18027291666553996,1.0816374999932397,0.06119374999961753,0.15631105900131648,0,0,0.5002754337686947,Tidak Default,Tidak Default
Male,High School,Married,31-40,Medium,100000.0,40,0,0,-1,-1,-2,-2,12878.0,7702.0,2377.0,0.0,0.0,0.0,2000.0,2377.0,40000.0,0.0,0.0,0.0,0,0.0,0,0,0,0,22957.0,3826.1666666666665,12878.0,5347.457504895824,12878.0,44377.0,7396.166666666667,40000.0,16008.93775884792,2000.0,1.9330487432184933,0.03826166666628405,0.2295699999977043,0.4437699999955623,0.15530361856225317,0,0,0.31637288391098894,Tidak Default,Tidak Default
Male,Graduate School,Single,31-40,High,150000.0,33,1,2,2,2,0,0,88590.0,85800.0,91242.0,88399.0,89629.0,94637.0,0.0,7400.0,0.0,3300.0,7000.0,0.0,2,1.1666666666666667,1,4,3,1,538297.0,89716.16666666667,94637.0,2996.3279804898975,-6047.0,17700.0,2950.0,7400.0,3533.6949500487444,0.0,0.03288147621102685,0.5981077777737904,3.588646666642742,0.11799999999921333,0.0,1,1,0.7645274263831434,Default,Default
Male,Graduate School,Single,20-30,Very High,340000.0,29,-1,0,0,0,0,0,44855.0,331641.0,331334.0,286660.0,263505.0,268256.0,300039.0,13214.0,12005.0,13005.0,10011.0,12005.0,0,0.0,0,0,0,0,1526251.0,254375.16666666666,331641.0,106873.48887617857,-223401.0,360279.0,60046.5,300039.0,117577.30098917903,288034.0,0.23605488219156873,0.7481622548997603,4.488973529398562,1.0596441176439422,6.689087058149837,0,0,0.3099620290318092,Tidak Default,Tidak Default
Female,Graduate School,Single,20-30,Low,40000.0,24,0,0,0,0,2,0,38272.0,39159.0,40007.0,41973.0,40689.0,40640.0,2000.0,2000.0,3100.0,0.0,1500.0,1500.0,2,0.3333333333333333,0,1,1,1,240740.0,40123.333333333336,41973.0,1294.534459435772,-2368.0,10100.0,1683.3333333333333,3100.0,1010.7752800037537,500.0,0.04195397524282648,1.0030833333082563,6.018499999849538,0.2524999999936875,0.05225752508224662,1,0,0.5750314894764633,Default,Tidak Default
Female,University,Single,20-30,Medium,80000.0,24,2,2,3,2,3,2,75444.0,80025.0,78129.0,82581.0,81053.0,79133.0,6400.0,0.0,6300.0,0.0,0.0,5000.0,3,2.3333333333333335,2,6,6,1,476365.0,79394.16666666667,82581.0,2472.984303764718,-3689.0,17700.0,2950.0,6400.0,3269.097734849786,1400.0,0.03715638218585086,0.9924270833209281,5.954562499925569,0.22124999999723438,0.08483113302469605,1,1,0.903497796414049,Default,Default
Male,Graduate School,Single,31-40,Medium,90000.0,33,-1,-1,-1,-1,-1,2,498.0,498.0,498.0,498.0,3482.0,2793.0,498.0,498.0,498.0,3482.0,0.0,483.0,2,0.3333333333333333,0,1,1,1,8267.0,1377.8333333333333,3482.0,1380.3362513049735,-2295.0,5459.0,909.8333333333334,3482.0,1275.526936864395,15.0,0.6603362766831575,0.015309259259089157,0.09185555555453495,0.06065555555488161,0.9999999979919679,0,0,0.5340278250879116,Tidak Default,Tidak Default
Male,High School,Single,31-40,Low,30000.0,37,1,2,2,0,0,0,24095.0,24796.0,23722.0,24630.0,24934.0,25264.0,1398.0,0.0,1696.0,1000.0,1500.0,500.0,2,0.8333333333333334,1,3,2,1,147441.0,24573.5,25264.0,568.0604721330292,-1169.0,6094.0,1015.6666666666666,1696.0,654.4230028556963,898.0,0.041331786951788636,0.8191166666393628,4.914699999836176,0.20313333332656222,0.05802033616692175,0,1,0.7816150287193804,Tidak Default,Default
Female,High School,Married,41-50,Low,50000.0,46,0,0,0,0,0,0,21453.0,22365.0,12874.0,13341.0,10556.0,9396.0,1634.0,1143.0,610.0,509.0,500.0,1000.0,0,0.0,0,0,0,0,89985.0,14997.5,22365.0,5555.366873573697,12057.0,5396.0,899.3333333333334,1634.0,448.2819053527218,634.0,0.05996554981319147,0.299949999994001,1.799699999964006,0.1079199999978416,0.07616650351577092,0,0,0.30228623151724854,Tidak Default,Tidak Default
Female,Graduate School,Single,20-30,Very High,360000.0,27,-1,-1,-1,0,0,-1,949.0,40.0,175512.0,74334.0,46985.0,50276.0,40.0,175539.0,1372.0,0.0,50276.0,13460.0,0,0.0,0,0,0,0,348096.0,58016.0,175512.0,64608.105940353955,-49327.0,240687.0,40114.5,175539.0,69093.60841568488,-13420.0,0.6914385686687252,0.1611555555551079,0.9669333333306473,0.6685749999981428,0.042149631146312296,0,0,0.2296817032898629,Tidak Default,Tidak Default
Male,University,Single,31-40,Low,50000.0,34,0,0,0,0,0,0,48844.0,49335.0,49236.0,43524.0,27062.0,27923.0,1898.0,1996.0,2162.0,2000.0,1300.0,2000.0,0,0.0,0,0,0,0,245924.0,40987.333333333336,49335.0,10681.550854939871,20921.0,11356.0,1892.6666666666667,2162.0,302.5033333149681,-102.0,0.04617686764998057,0.8197466666502717,4.91847999990163,0.2271199999954576,0.03885840635413033,0,0,0.38823485373987865,Tidak Default,Tidak Default
Female,Graduate School,Single,20-30,Very High,300000.0,28,0,0,0,0,-1,-1,10291.0,19617.0,19326.0,10662.0,10162.0,10250.0,19326.0,10000.0,1940.0,10200.0,10500.0,10000.0,0,0.0,0,0,0,0,80308.0,13384.666666666666,19617.0,4718.830858026877,41.0,61966.0,10327.666666666666,19326.0,5506.063627190179,9326.0,0.7716043233454749,0.04461555555540683,0.267693333332441,0.2065533333326448,1.877951608018856,0,0,0.21965705214428569,Tidak Default,Tidak Default
Female,Graduate School,Married,41-50,High,240000.0,42,-1,2,-1,-1,0,-1,2108.0,1386.0,17601.0,1410.0,705.0,705.0,0.0,17601.0,2115.0,0.0,705.0,4000.0,2,0.3333333333333333,0,1,1,1,23915.0,3985.8333333333335,17601.0,6690.60246664429,1403.0,24421.0,4070.1666666666665,17601.0,6802.46882879052,-4000.0,1.0211582688262113,0.01660763888881969,0.09964583333291814,0.10175416666624269,0.0,0,0,0.44896653451704716,Tidak Default,Tidak Default
Female,University,Married,41-50,High,220000.0,41,0,0,0,0,0,0,126532.0,90013.0,91191.0,86139.0,83743.0,78555.0,4500.0,4006.0,3000.0,3000.0,3000.0,6000.0,0,0.0,0,0,0,0,556173.0,92695.5,126532.0,17189.86182317938,47977.0,23506.0,3917.6666666666665,6000.0,1200.7800242620071,-1500.0,0.04226382798150528,0.4213431818162666,2.5280590908975995,0.10684545454496888,0.03556412607059429,0,0,0.21180995111950762,Tidak Default,Tidak Default
Female,University,Married,31-40,Medium,80000.0,38,0,0,0,0,0,0,43170.0,44151.0,45505.0,43485.0,44830.0,43229.0,2000.0,2100.0,2000.0,2000.0,2000.0,2000.0,0,0.0,0,0,0,0,264370.0,44061.666666666664,45505.0,948.9441852220111,-59.0,12100.0,2016.6666666666667,2100.0,40.8248290463863,0.0,0.04576918712393324,0.5507708333264487,3.3046249999586923,0.1512499999981094,0.04632846884303154,0,0,0.30126003685024544,Tidak Default,Tidak Default
Female,University,Married,41-50,Medium,100000.0,48,1,2,2,2,-1,-1,7828.0,7260.0,430.0,0.0,860.0,430.0,430.0,0.0,0.0,860.0,430.0,1166.0,2,1.1666666666666667,1,4,3,1,16808.0,2801.3333333333335,7828.0,3688.082790104727,7398.0,2886.0,481.0,1166.0,464.92795140752725,-736.0,0.1717039504895464,0.028013333333053204,0.1680799999983192,0.0288599999997114,0.05493101685552746,0,1,0.7574305890711036,Tidak Default,Default
Male,University,Married,20-30,Very High,480000.0,30,-1,-1,-1,-1,-1,-1,1309.0,662.0,645.0,32636.0,27552.0,1428.0,668.0,645.0,32641.0,27552.0,1428.0,11822.0,0,0.0,0,0,0,0,64232.0,10705.333333333334,32636.0,15107.63491307182,-119.0,74756.0,12459.333333333334,32641.0,14393.04539931236,-11154.0,1.1638435670512541,0.022302777777731316,0.1338166666663879,0.1557416666663422,0.5103132158057194,0,0,0.26834030097183537,Tidak Default,Tidak Default
Female,University,Single,20-30,Medium,70000.0,29,0,0,0,0,0,0,20244.0,65072.0,61652.0,62788.0,57325.0,53415.0,50005.0,2312.0,2237.0,2038.0,2000.0,2127.0,0,0.0,0,0,0,0,320496.0,53416.0,65072.0,16776.115652915603,-33171.0,60719.0,10119.833333333334,50005.0,19540.01510149536,47878.0,0.18945322250452593,0.7630857142748131,4.578514285648879,0.8674142857018942,2.4701146017353235,0,0,0.3130531855579468,Tidak Default,Tidak Default
Female,University,Married,41-50,High,220000.0,41,-1,2,2,-1,2,-1,650.0,650.0,325.0,950.0,475.0,325.0,325.0,0.0,950.0,0.0,325.0,325.0,2,1.0,0,3,3,1,3375.0,562.5,950.0,239.13908087136238,325.0,1925.0,320.8333333333333,950.0,346.9209804359873,0.0,0.5703703702013717,0.00255681818180656,0.015340909090839358,0.008749999999960227,0.4999999992307692,1,1,0.7506753523799023,Default,Default
Female,Graduate School,Single,41-50,High,230000.0,45,0,0,0,0,0,0,204625.0,205816.0,205294.0,194263.0,212257.0,206084.0,15006.0,15026.0,15000.0,20000.0,15030.0,15030.0,0,0.0,0,0,0,0,1228339.0,204723.16666666666,212257.0,5823.321575069221,-1459.0,95092.0,15848.666666666666,20000.0,2033.769964048704,-24.0,0.07741511097500167,0.8901007246338111,5.340604347802866,0.41344347825907196,0.07333414783104052,0,0,0.2807295666854589,Tidak Default,Tidak Default
Female,Graduate School,Married,31-40,Medium,120000.0,32,-1,-1,-1,-1,-1,0,497.0,0.0,1085.0,193.0,1549.0,1549.0,0.0,1085.0,193.0,1549.0,0.0,787.0,0,0.0,0,0,0,0,4873.0,812.1666666666666,1549.0,678.6157724859235,-1052.0,3614.0,602.3333333333334,1549.0,641.3129241381829,-787.0,0.7416375947585393,0.006768055555499155,0.040608333332994934,0.030116666666415697,0.0,0,0,0.4535152140663608,Tidak Default,Tidak Default
Male,Graduate School,Single,31-40,High,240000.0,33,0,0,0,0,0,0,85603.0,63733.0,61710.0,50106.0,18874.0,18994.0,2500.0,3354.0,1800.0,1000.0,1200.0,2000.0,0,0.0,0,0,0,0,299020.0,49836.666666666664,85603.0,26545.598804070454,66609.0,11854.0,1975.6666666666667,3354.0,867.1520435694462,500.0,0.03964283325516807,0.20765277777691254,1.2459166666614754,0.049391666666460866,0.029204583951155865,0,0,0.21316295739859598,Tidak Default,Tidak Default
Male,University,Single,20-30,Very High,620000.0,29,0,0,0,0,0,0,524191.0,524555.0,445543.0,443199.0,451040.0,431316.0,19306.0,15669.0,16011.0,16000.0,15500.0,17002.0,0,0.0,0,0,0,0,2819844.0,469974.0,524555.0,42626.940673710094,92875.0,99488.0,16581.333333333332,19306.0,1432.8734300930653,2304.0,0.035281384360257066,0.7580225806439387,4.548135483863632,0.16046451612877344,0.036830086743120674,0,0,0.30215116172656803,Tidak Default,Tidak Default
Male,University,Married,31-40,Very High,280000.0,34,0,0,0,0,0,0,55237.0,55664.0,51436.0,34260.0,36564.0,33331.0,2625.0,1795.0,1372.0,3931.0,3047.0,671.0,0,0.0,0,0,0,0,266492.0,44415.333333333336,55664.0,10775.596571265402,21906.0,13441.0,2240.1666666666665,3931.0,1189.29935956708,1954.0,0.05043678609470289,0.15862619047562396,0.9517571428537437,0.048003571428399984,0.047522493979623756,0,0,0.20901617195270822,Tidak Default,Tidak Default
Male,Graduate School,Single,31-40,High,230000.0,32,0,0,0,0,0,0,164634.0,166134.0,142049.0,106677.0,88091.0,60929.0,7326.0,10000.0,10000.0,3000.0,2000.0,2000.0,0,0.0,0,0,0,0,728514.0,121419.0,166134.0,43080.59098480428,103705.0,34326.0,5721.0,10000.0,3854.639542162146,5326.0,0.04711783164078231,0.5279086956498786,3.167452173899272,0.14924347826022066,0.044498706220801904,0,0,0.257373231830879,Tidak Default,Tidak Default
Female,Graduate School,Single,31-40,Very High,530000.0,39,0,0,0,0,0,0,439330.0,407763.0,364298.0,345867.0,346676.0,352736.0,17045.0,14089.0,11962.0,11763.0,12557.0,12496.0,0,0.0,0,0,0,0,2256670.0,376111.6666666667,439330.0,38640.77488180933,86594.0,79912.0,13318.666666666666,17045.0,1999.8266591549045,4549.0,0.03541146911155135,0.7096446540867114,4.257867924520268,0.15077735849028154,0.03879771470184418,0,0,0.2940903165137814,Tidak Default,Tidak Default
Female,Graduate School,Single,20-30,Low,50000.0,22,2,2,2,2,2,2,46035.0,46620.0,47341.0,45527.0,48358.0,47442.0,2000.0,1800.0,0.0,4100.0,0.0,2500.0,2,2.0,2,6,6,1,281323.0,46887.166666666664,48358.0,1031.966553075567,-1407.0,10400.0,1733.3333333333333,4100.0,1566.7375870472588,-500.0,0.03696818248050473,0.9377433333145784,5.626459999887471,0.20799999999583998,0.043445204734583576,1,1,0.9180950936821178,Default,Default
Female,University,Married,41-50,High,200000.0,45,0,0,0,0,0,0,193641.0,121830.0,122181.0,121888.0,66771.0,65495.0,4543.0,5000.0,4500.0,3100.0,3000.0,1300.0,0,0.0,0,0,0,0,691806.0,115301.0,193641.0,47130.25556052078,128146.0,21443.0,3573.8333333333335,5000.0,1382.3994237074417,3243.0,0.030995683761009595,0.5765049999971175,3.4590299999827048,0.10721499999946392,0.023460940606465256,1,0,0.28970261911193745,Default,Tidak Default
Female,University,Single,20-30,Low,50000.0,23,0,0,0,0,-1,2,16139.0,17261.0,14354.0,8713.0,1781.0,1615.0,1400.0,1000.0,500.0,1781.0,0.0,0.0,2,0.3333333333333333,0,1,1,1,59863.0,9977.166666666666,17261.0,7055.21346003554,14524.0,4681.0,780.1666666666666,1781.0,738.9182408539301,1400.0,0.0781952124003442,0.19954333332934246,1.1972599999760547,0.0936199999981276,0.08674639072515358,0,0,0.5785770431212387,Tidak Default,Tidak Default
Male,University,Single,31-40,Medium,120000.0,32,-1,-1,-1,-1,-1,-1,7111.0,5894.0,7670.0,20440.0,4260.0,15308.0,6000.0,7680.0,20440.0,4260.0,15308.0,7000.0,0,0.0,0,0,0,0,60683.0,10113.833333333334,20440.0,6335.183862104293,-8197.0,60688.0,10114.666666666666,20440.0,6331.185881544362,-1000.0,1.0000823953825604,0.08428194444374211,0.5056916666624526,0.505733333329119,0.8437631836810908,0,0,0.22732372764687578,Tidak Default,Tidak Default
Female,University,Married,41-50,Low,30000.0,47,0,0,0,0,0,0,29187.0,29254.0,30206.0,58287.0,29522.0,30103.0,1505.0,1457.0,1016.0,1207.0,1600.0,1000.0,0,0.0,0,0,0,0,206559.0,34426.5,58287.0,11696.922411472173,-916.0,7785.0,1297.5,1600.0,259.20706008903386,505.0,0.03768898958632793,1.1475499999617482,6.88529999977049,0.25949999999135,0.05156405248735519,0,0,0.3780501954914666,Tidak Default,Tidak Default
Female,Graduate School,Married,31-40,Very High,410000.0,37,0,0,0,0,0,-1,54326.0,23223.0,25865.0,21619.0,19336.0,1433.0,5000.0,15014.0,5034.0,10006.0,1433.0,371.0,0,0.0,0,0,0,0,145802.0,24300.333333333332,54326.0,17087.41393735947,52893.0,36858.0,6143.0,15014.0,5507.337360285822,4629.0,0.25279488621381874,0.05926910569091235,0.3556146341454741,0.08989756097539049,0.0920369620422627,0,0,0.20659484995312818,Tidak Default,Tidak Default
Female,University,Single,31-40,Low,30000.0,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5231052429637196,Tidak Default,Tidak Default
Male,Graduate School,Married,31-40,Very High,360000.0,37,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.6045836338603058,Default,Default
Male,University,Single,20-30,High,190000.0,29,0,0,0,0,0,0,185222.0,163336.0,157158.0,149423.0,115038.0,97756.0,5836.0,6358.0,5487.0,4038.0,3803.0,3042.0,0,0.0,0,0,0,0,867933.0,144655.5,185222.0,32404.94706522447,87466.0,28564.0,4760.666666666667,6358.0,1313.6638332034063,2794.0,0.03291037441826396,0.7613447368380981,4.568068421028589,0.1503368421044719,0.0315081361823568,0,0,0.30047041118128226,Tidak Default,Tidak Default
Male,High School,Married,41-50,High,200000.0,43,0,-1,-1,-1,0,0,1243.0,1435.0,1270.0,3783.0,2522.0,1261.0,1453.0,1270.0,4000.0,0.0,0.0,1436.0,0,0.0,0,0,0,0,11514.0,1919.0,3783.0,1037.6417493528293,-18.0,8159.0,1359.8333333333333,4000.0,1462.2807413990884,17.0,0.7086155983404017,0.009594999999952024,0.05756999999971215,0.04079499999979602,1.1689460972092147,0,0,0.35791586504150447,Tidak Default,Tidak Default
Male,Graduate School,Married,51-60,Very High,330000.0,54,-2,-2,-2,-2,-2,-2,0.0,41219.0,374.0,0.0,15900.0,8601.0,41219.0,374.0,0.0,15900.0,8601.0,38000.0,0,0.0,0,0,0,0,66094.0,11015.666666666666,41219.0,16111.26044313935,-8601.0,104094.0,17349.0,41219.0,18242.840962964074,3219.0,1.574938723612205,0.033380808080706925,0.20028484848424155,0.3154363636354078,41219000000.0,0,0,0.26248404366404315,Tidak Default,Tidak Default
Female,University,Married,51-60,Medium,90000.0,56,-1,-1,-1,-1,-1,-1,1160.0,4701.0,13878.0,6556.0,2947.0,4808.0,4701.0,13882.0,6556.0,2947.0,4808.0,3131.0,0,0.0,0,0,0,0,34050.0,5675.0,13878.0,4417.984698932309,-3648.0,36025.0,6004.166666666667,13882.0,4076.6454551097117,1570.0,1.0580029368264903,0.06305555555485494,0.37833333332912966,0.4002777777733303,4.052586203402942,0,0,0.24483884755760044,Tidak Default,Tidak Default
